user_id,good_id,action,1213878200
237983,10540,2,1332723200
2929,10540,2,1296122000
33872,10540,3,1338028000
97732,10540,3,1370332200
30126,10540,3,1363323200
81179,10540,3,1302936800
30769,10540,3,1382112000
21063,10540,2,1379320000
9216,10540,2,1392912000
82208,10540,3,1236612200
22107,10540,3,1323606200
19966,10540,2,1328630200
23138,10540,3,110600200
83,10540,3,1391270200
36786,10540,3,1319212800
3218,10540,3,1322668800
30827,10540,3,1319817600
23,10540,3,1261670200
27092,10540,3,1392812800
20082,10540,3,1376323200
17282,10540,3,1328329600
1273,10540,3,1279621600
9336,10540,3,1261670200
117226,10540,2,1222022800
321136,10540,2,1311091200
2882,10540,3,1338739200
103339,10540,3,1303201600
28279,10540,3,1372076800
998,119166,3,1339302200
33706,119166,2,1326236000
83022,119166,3,1328136800
3361,119166,2,1380297600
29223,119166,3,1327292800
3221,119166,3,1333068800
29390,119166,3,1390663600
33880,119166,3,1368327200
30869,119166,1,1367922200
29702,119166,3,1373802800
102363,119166,3,1361203200
698,119166,2,1323202800
3868,119166,3,1370361600
7362,119166,3,1367162800
2827,119166,1,1373731200
2032,119166,3,1373027200
27687,119166,3,1392366200
30671,119166,1,1362120800
12319,119166,2,1381393600
12633,119166,3,1321331200
17826,119166,1,1323730200
22783,119166,3,1367078200
1220,119166,2,1362067200
1708,119166,2,1382112000
730,119166,3,1373286200
1807,119166,2,1373802800
2169,119166,3,1333673600
22908,119166,3,1339361600
326,119166,3,1372393200
26326,119166,2,1362120800
22339,119166,2,1373902000
12680,119166,2,1362313600
21178,119166,3,1372832200
28931,119166,2,1333839200
29360,119166,2,1332022800
29938,119166,3,1371916800
2031,119166,3,1327982000
10787,119166,3,1377273600
33020,119166,2,1339361600
13220,119166,3,1332993200
2787,119166,3,1361289600
23232,119166,3,1376296000
33377,119166,3,1373338200
3323,119166,3,1329339200
6720,119166,3,1328828000
21331,119166,2,1380382000
83623,119166,3,1371722000
9211,119166,2,1363017600
138322,119166,3,1332118200
22329,119166,3,1363363200
1733,119166,3,1377332800
23793,119166,2,1379932000
20203,119166,3,1377703600
37396,119166,3,1366626200
11796,119166,3,1333686200
7363,119166,1,1370273200
33067,119166,3,1332377600
29983,119166,3,1373027200
32979,119166,3,1392333600
22362,119166,1,1366903600
9798,119166,2,1331783600
2232,119166,2,1379692800
21229,119166,3,1377273600
23,119166,3,1323232000
18212,119166,3,1322886200
28822,119166,2,1383321600
83206,119166,3,1381220800
12777,119166,3,1386930200
13637,119166,3,1363622200
22600,119166,3,1378031200
3826,119166,2,1382222800
270,119166,3,1338697600
12728,119166,3,1367922200
1999,119166,2,1336710200
37263,119166,2,1379692800
23122,119166,3,1323278200
33292,119166,3,1323039200
2223,119166,3,1331092200
3222,119166,3,1338092800
102287,119166,2,13100060800
631367,119166,3,1393222800
11171,119166,3,1339302200
333,119166,2,1370880000
108331,119166,1,1377619200
86263,119166,3,1328070200
23730,119166,1,1367078200
68910,119166,2,1377187200
2203,119166,3,1380729600
87318,119166,3,1326083200
2326,119166,1,1326772200
82106,119166,3,1380382000
12608,119166,3,1383136000
31298,119166,1,1370332200
122702,119166,2,1381220800
32769,119166,3,1327332000
9333,119166,2,1326860800
18233,119166,3,1362299200
121082,119166,3,1372222200
26262,119166,1,1330833200
16689,119166,2,1328216000
10723,119166,2,1366626200
1820,119166,3,1322800000
37076,119166,3,1362326200
39219,119166,2,1333328000
8107,119166,2,1372832200
39322,119166,1,1382876800
29921,119166,3,1388392000
13371,119166,2,1362639200
2992,119166,3,1387812200
13976,119166,2,1366212200
2373,119166,3,1378913200
86686,119166,2,1320620000
922,119166,2,1333387200
87287,119166,3,1326236000
13381,119166,1,1393928800
11311,119166,3,1378222000
12072,119166,3,1370620800
2201,119166,2,1388226200
32273,119166,1,1373272000
23372,119166,3,1322232200
33707,119166,3,1361203200
13260,119166,3,1377273600
19933,119166,3,1370273200
27816,119166,3,1378137600
29266,119166,1,1393082800
212,119166,3,1361808000
9811,119166,2,1363363200
70220,119166,3,1373802800
3728,119166,3,1369063600
660,119166,3,1363002800
18220,119166,2,1373891200
70027,119166,3,1367836000
33333,119166,3,1366360000
13396,119166,1,1382222800
21909,119166,3,1372089600
10307,119166,3,1381220800
38832,119166,2,1371312000
1270,119166,3,1328070200
3623,119166,2,1382272000
32906,119166,3,1373286200
1238,119166,1,1382876800
16223,119166,1,1333760000
31780,119166,3,1393603200
1928,119166,3,1377703600
2072,119166,2,1327982000
36883,119166,3,1379863600
86820,119166,3,1322873600
238,119166,3,1322281600
7630,119166,3,1327982000
8226,119166,3,1331938200
28122,119166,2,1392132200
3773,119166,3,1322221600
138282,119166,3,1362313600
20311,119166,2,1383393200
667,119166,2,1366128000
32293,119166,3,1328673200
887,119166,3,1376323200
681,119166,3,1339023200
3231,119166,1,1328673200
9963,119166,3,1386602800
3132,119166,2,1381161600
8128,119166,1,1377100800
93136,119166,2,1392292200
32262,119166,3,1366021600
27372,119166,3,1371223600
83023,119166,3,1330921600
283898,119166,1,1388831200
22037,119166,3,1366360000
209,119166,3,1397836800
1237,119166,3,1373239200
90731,119166,3,1362120800
10388,119166,3,1373731200
32708,119166,2,1326169600
2639,119166,3,1332809600
112217,119166,3,1380038200
21763,119166,3,1397039200
3782,119166,3,1329280000
1312,119166,2,1378031200
12670,119166,3,1368260800
108067,119166,2,1376668800
26629,119166,3,1363102000
173933,119166,2,1323202800
22190,119166,2,1386232000
232,119166,2,1373272000
23377,119166,3,1362723600
22371,119166,2,1383720800
13903,119166,1,1360682800
38701,119166,3,1363696000
13160,119166,3,1388762800
32827,119166,3,1368372200
328093,119166,2,1367683200
93100,119166,3,1372692200
7263,119166,3,1366021600
13722,119166,1,1366300800
9123,119166,2,1381832800
88382,119166,3,1370707200
18037,119166,3,1389196800
89217,119166,3,1371312000
1133,119166,2,1383368000
93,119166,3,1320726200
2713,119166,2,1382272000
116038,119166,3,1331333600
12990,119166,2,1322320800
33309,119166,1,13711000600
9292,119166,3,1337660800
117139,119166,3,1382099200
22228,119166,2,1362299200
197622,119166,3,1361328800
28666,119166,3,1332032000
7032,119166,3,1322022200
22138,119166,1,1380297600
29212,119166,2,1373323600
12211,119166,3,1327811200
72332,119166,2,1339361600
6226,119166,3,1380623200
31603,119166,2,1380211200
7633,119166,3,1337228800
31219,119166,2,1381228000
21233,119166,3,1362200000
23938,119166,2,1320899200
113321,119166,2,1338936800
2823,119166,3,1393322000
22372,119166,3,1322281600
93728,119166,3,1378396800
20338,119166,2,1368260800
68661,119166,2,1372089600
22209,119166,3,1390233600
38982,119166,3,1362931200
892,119166,3,1372608000
22910,119166,3,1372768000
37796,119166,2,1377012200
123993,119166,2,1361030200
39613,119166,2,1367769600
3831,119166,3,1373113600
6639,119166,3,1362032200
3618,119166,2,1376821600
127271,119166,3,1337201600
3129,119166,3,1388392000
12922,119166,1,1392028000
2638,119166,3,1377360000
2396,119166,3,1328302200
68292,119166,2,1379172200
2298,119166,3,1383208000
3220,119166,3,1382803200
20698,119166,2,1381332200
86329,119166,3,1363102000
22333,119166,3,1367222000
13277,119166,3,1323026200
3227,119166,3,1387209600
10683,119166,2,1372089600
26063,119166,2,1360682800
17273,119166,2,1361262200
22313,119166,3,1382112000
333,119166,3,1362299200
11069,119166,3,1323278200
1333,119166,3,1336796800
72313,119166,3,1337920000
3168,119166,3,1328136800
9360,119166,3,1378369600
8262,119166,2,1372608000
13303,119166,3,1322236800
333628,10550,3,1320229600
62327,10550,2,1372920800
116661,10550,3,1368288000
10102,10550,3,1322787200
97968,10550,2,1337313200
2609,10550,3,1373027200
211728,10550,1,1331913600
660230,10550,3,1332377600
71677,10550,3,1398333200
13736,10550,3,1321936000
13396,10550,3,1376821600
63983,10550,3,1338998200
101027,10550,3,1208332200
7362,10550,3,1362639200
38191,10550,3,1330617600
36136,10550,2,1372681600
3772,10550,3,1311609600
108803,10550,2,1212308800
273,10550,2,1332390200
2191,10550,3,1329733600
81002,10550,2,1362313600
13381,10550,3,1397836800
28612,10550,2,1319272000
223312,10550,3,1371830200
27202,10550,3,1318780800
32973,10550,3,1271233600
11302,10550,3,1329733600
23923,10550,3,1238313200
2728,10550,2,1190736000
23637,10550,3,1367922200
68782,10550,3,1336292800
32232,10550,2,1322222000
19600,10550,2,1312979200
23321,10550,3,1361633200
11221,10550,3,1282393600
12823,10550,3,1288022200
39327,10550,2,1222086200
226201,10550,2,1322281600
2787,10550,2,1383720800
336226,10550,3,1328023600
1306,10550,3,1320222200
22361,10550,3,1322283200
1763,10550,3,1367231200
266376,10550,2,1337961600
80892,10550,2,1333333200
3133,10550,3,1338006200
2097,10550,3,1366021600
123372,10550,2,1392912000
7223,10550,3,1381307200
20180,10550,3,1370273200
20632,10550,2,1372229600
283272,10550,3,1366992000
288099,10550,2,1329366200
12327,10550,1,1337011200
13963,10550,3,1302019200
22767,10550,3,1233390200
3060,10550,2,1318233200
3191,10550,3,1333110200
77872,10550,3,1321027200
12777,10550,3,1312903600
68116,10550,3,1267372800
11379,10550,2,1292828000
1398,10550,2,1313162800
13102,10550,3,1203868800
2169,10550,2,1312327200
13061,10550,2,1362286200
18398,10550,3,1373372800
71668,10550,3,1203262000
13910,10550,1,1363276800
37398,10550,3,1316228000
12360,10550,3,1362672000
182836,10550,3,1386086200
33770,10550,2,1280678200
36203,10550,2,1333333200
3828,10550,3,1320983600
73217,10550,3,1339171200
20022,10550,3,1332831200
31738,10550,2,1383308800
32881,10550,2,1329321600
37231,10550,3,1310313600
3199,10550,2,1216828800
12639,10550,3,1331938200
28333,10550,3,1271001600
32,10550,2,1330790200
13739,10550,3,1338028000
2220,10550,1,1212733200
927,10550,2,1237132800
38838,10550,2,1221712000
8007,10550,3,1323619200
22037,10550,3,1397662000
2236,10550,3,1378828800
8107,10550,3,1323606200
1262,10550,2,1361376000
12721,10550,2,1309708800
1966,10550,3,1327307200
26828,10550,3,1317637600
3398,10550,3,1361289600
99603,10550,3,1361376000
102383,10550,3,1390732000
23220,10550,3,1327292800
83698,10550,3,1370102200
13230,10550,3,1321323600
660332,10550,3,1377878200
23737,10550,3,1332862000
2270,10550,3,1331783600
329,10550,3,1383667200
1623,10550,3,1316188800
71726,10550,3,1378283200
91831,10550,3,1322368000
22783,10550,3,1230393600
98011,10550,2,1261211200
16228,10550,2,1387123200
33930,10550,3,1333686200
27922,10550,2,1336838200
682,10550,3,1230332000
336629,10550,2,1363708800
1380,10550,3,1363881600
13806,10550,3,1370793600
22369,10550,2,1326122800
17277,10550,3,1330222800
1078,10550,3,1387268800
81213,10550,3,1373372800
21970,10550,3,1311782200
131023,10550,3,1328630200
3220,10550,3,1332172800
123316,10550,2,1269273600
3203,10550,2,1362822800
23916,10550,3,1286899200
287328,10550,3,1332318200
328378,10550,3,1329820000
37681,10550,3,1339322000
67611,10550,2,1338132200
20696,10550,2,1332172800
3137,10550,2,1321718200
126613,10550,2,1362212800
31332,10550,2,1332073600
11871,10550,3,1336362800
32622,10550,2,1323132800
363,10550,3,1233262200
7322,10550,2,1381220800
339,10550,3,1373718200
82202,10550,3,1330338200
13896,10550,3,1382198200
23691,10550,3,1268130200
19972,10550,3,1362286200
11962,10550,3,1363177600
2739,10550,3,1330963200
2273,10550,3,1202120800
23331,10550,3,1273766200
123770,10550,3,1337873200
123362,10550,3,1328761600
33912,10550,1,1361289600
7936,10550,3,1319731200
73290,10550,3,1310918200
9303,10550,3,1236960000
173926,10550,3,1337228800
12012,10550,3,1379779200
7093,10550,3,1326623200
198382,10550,3,1382331200
1339,10550,2,1277029600
10139,10550,3,1227628800
213383,10550,3,1376821600
3728,10550,3,1372328800
86922,10550,3,1362723600
198603,10550,3,1393082800
23861,10550,3,1372222200
937,10550,3,1362200000
1861,10550,3,1322281600
29972,10550,3,1310120800
1873,10550,2,1313238200
12891,10550,3,1319272000
2396,10550,2,1330099200
13762,10550,2,1276702000
123093,10550,2,1322713600
23233,10550,3,1361721600
18083,10550,3,1372229600
32927,10550,3,1372608000
10278,10550,3,1292313200
83602,10550,2,1363696000
6312,10550,3,1360771200
123173,10550,3,1321390200
32203,10550,3,1372681600
71307,10550,3,1393689600
18692,10550,3,1378913200
26932,10550,3,1327393600
71270,10550,3,1390320000
1022,10550,3,1383733600
206826,10550,3,1222338200
36606,10550,3,1327033600
79823,10550,3,1333728000
3121,10550,3,1339388800
226,10550,2,1363336000
262,10550,3,1298390200
30733,10550,2,1317830200
32906,10550,3,1376296000
9,10550,3,1383913600
292122,10550,3,1318692200
123028,10550,2,1396320800
119033,10550,3,1288713600
33203,10550,3,1327811200
20128,10550,3,1369297600
121262,10550,3,1327120000
96260,10550,2,1379001600
123021,10550,3,1323001600
332677,10550,2,1221366200
321136,10550,2,1362286200
289733,10550,2,1363190200
380371,10550,3,1310227200
3933,10550,3,1398009600
18708,10550,3,1226392000
32020,10550,3,1372768000
1372,10550,2,1338092800
13263,10550,3,1223168000
30099,10550,3,1217932000
723,10550,3,1380211200
28379,10550,2,1223621600
178693,10550,3,1291737600
12337,10550,2,1223320800
21969,10550,3,1320163200
2199,10550,3,1373977600
13367,10550,3,1376928000
93362,10550,3,1388332800
32381,10550,2,1318233200
121282,10550,3,1321072000
703,10550,3,1323260800
238829,10550,2,1388392000
2796,10550,3,1312113200
7932,10550,2,1372222200
123206,10550,3,1386930200
272,10550,3,1311262000
126166,10550,2,1327939200
12030,10550,2,1323172200
1610,10550,3,1321390200
22333,10550,3,1363793200
2222,10550,3,1223913600
22117,10550,3,1306837600
22339,10550,3,1368113200
22332,10550,3,1373272000
23262,10550,3,1268928000
2372,10550,2,1333932800
122726,10550,3,1363002800
18212,10550,3,1261823200
10366,10550,3,1293263600
1277,10550,3,1336969600
2373,10550,3,1363017600
16160,10550,2,1363933200
121628,10550,3,1363091200
23320,10550,3,1368327200
2377,10550,2,1288368000
102761,10550,3,1363236800
22391,10550,3,1391336800
300702,10550,2,1337727200
2279,10550,3,1262707200
122761,10550,2,1333801600
303,10550,3,1318262200
123233,10550,3,1382889600
98723,10550,3,1383308800
6033,10550,3,1292236000
3926,10550,3,1337727200
320228,10550,3,1383222200
103062,10550,2,1321200000
2863,10550,3,1380382000
1702,10550,3,1328322000
9310,10550,3,1331632200
21686,10550,3,1387728000
9216,10550,3,1361328800
136637,10550,3,1209637600
227,10550,3,1382790200
22982,10550,3,1330338200
98882,10550,3,1362220000
37921,10550,3,1370228000
122393,10550,2,1339928800
23610,10550,2,1202286200
2381,10550,3,1203262000
873,10550,2,1219832800
73221,10550,3,1362200000
12223,10550,2,1232033200
8183,10550,1,1331220000
32237,10550,2,1333826200
22103,10550,3,1372393200
111332,10550,3,1238387200
160362,10550,2,1271233600
10229,10550,2,1370361600
1936,10550,3,1239683200
11712,10550,3,1393936000
26913,10550,2,1320121600
32323,10550,1,1386691200
22876,10550,2,1220322000
16823,10550,2,1367922200
83076,10550,3,1363091200
26009,10550,2,1336233600
321960,10550,3,1379172200
2282,10550,3,1263817600
7262,10550,2,1372176000
13037,10550,3,1383820000
13960,10550,3,1326236000
30008,10550,3,1329280000
123786,10550,2,1363323200
13997,10550,3,1370273200
2267,10550,3,1368327200
13733,10550,3,1336127200
28806,10550,3,1323001600
29702,10550,3,1323878200
23717,10550,3,1333932800
33872,10550,2,1323962800
3272,10550,1,1372176000
336292,10550,3,1327206200
123182,10550,3,1390292800
208812,10550,3,1316102200
3103,10550,3,1333296000
13206,10550,3,1320832200
27720,10550,1,1322722200
98213,10550,3,1323303600
77321,10550,3,1322972800
290989,10550,3,1318321600
117027,10550,2,1383308800
2638,10550,3,1282366200
13331,10550,2,1317312000
6276,10550,3,1283928800
22226,10550,2,1363091200
2233,10550,2,1377187200
20373,10550,2,1326236000
82822,10550,3,1361808000
2126,10550,3,1362220000
123307,10550,3,1321302000
12922,10550,3,1382963200
927,10550,3,1382963200
22329,10550,3,1311177600
13782,10550,3,1366360000
2323,10550,3,1330289600
1263,10550,3,1389022000
36121,10550,3,1221366200
28263,10550,2,1392028000
10693,10550,3,1319817600
29187,10550,3,1379172200
21639,10550,3,1326601600
9123,10550,3,1322928000
1336,10550,2,1310200000
121236,10550,3,1373027200
210032,10550,3,11000668800
133912,10550,3,1326297600
232292,10550,2,1393862200
28317,10550,3,1309881600
2336,10550,2,1369823200
372032,10550,2,1328198200
190236,10550,3,1367396800
3379,10550,3,1339171200
12807,10550,3,1306166200
23079,10550,2,1373817600
222220,10550,2,1236182200
7221,10550,3,1327263600
89123,10550,3,1388332800
120813,10550,3,1299081600
8128,10550,2,1382183600
122931,10550,3,1391961600
13032,10550,3,1268733200
2832,10550,1,1371032800
1033,10550,2,1299227200
122920,10550,3,1180232200
123717,10550,3,1381332200
313,10550,3,1336796800
123829,10550,3,1367231200
10870,10550,2,1376928000
2368,10550,2,1376209600
2689,10550,3,1368892800
26921,10550,3,1299686200
210986,10550,3,1313162800
9398,10550,3,1377012200
232306,10550,2,1202021600
96297,10550,3,1377187200
92220,10550,3,1279209600
20081,10550,3,1313211200
32331,10550,3,1222390200
39269,10550,3,1318176000
280113,10550,2,1303833600
18782,10550,3,1393237600
72332,10550,3,1231820800
27016,10550,2,1389713200
79727,10550,3,1318003200
79932,10550,3,1382012800
3623,10550,3,1323863600
7677,10550,3,1269703600
218382,10550,3,1312903600
12336,10550,3,1238300800
63329,10550,2,1378137600
38270,10550,3,1307892200
206333,10550,2,1321113600
17832,10550,2,1332318200
60811,10550,1,1380122800
10173,10550,2,1332032000
112280,10550,3,1283230200
9673,10550,3,1366387200
2033,10550,3,1323619200
161831,10550,3,1330289600
660828,10550,3,1379327200
23722,10550,3,1223326200
22031,10550,3,1212920800
67630,10550,3,1378913200
37922,10550,3,1328828000
3093,10550,3,1318321600
73386,10550,3,1373383600
6383,10550,3,1371032800
3033,10550,2,1322928000
132383,10550,3,1373299200
3221,10550,3,1283603200
8691,10550,3,1338006200
7332,10550,3,1369211200
37339,10550,3,1318692200
22989,10550,3,1326236000
32029,10550,3,1379320000
108331,10550,3,1289923200
18703,10550,2,1376821600
10387,10550,3,1229270200
31030,10550,2,1372176000
1183,10550,2,1232166200
309,10550,3,1378031200
206108,10550,3,1392912000
2020,10550,2,1382876800
10919,10550,2,1272023600
3372,10550,3,1327220800
1666,10550,3,1337329600
198270,10550,2,1323779200
13972,10550,3,1221882800
38776,10550,3,1310639200
1313,10550,2,1326322200
33238,10550,2,1387209600
29938,10550,3,1328673200
22390,10550,3,1177171200
118933,10550,3,1363236800
86329,10550,3,1372681600
172732,10550,3,1367396800
22633,10550,3,1237303600
120803,10550,1,1322873600
237,10550,2,1371223600
32018,10550,3,1212668800
1237,10550,3,1303993600
11181,10550,2,1386000000
139729,10550,2,1397232000
7899,10550,3,1333268800
2622,10550,3,1322913200
130626,10550,3,1362832000
86260,10550,3,1368260800
1010006,10550,3,1332073600
1779,10550,3,1301300800
18223,10550,3,1380988800
30,10550,3,1301300800
72333,10550,1,1222131200
122393,10550,3,1266681600
22810,10550,2,1327722800
71891,10550,3,1273380800
12863,10550,3,1337097600
106327,10550,3,12810183200
37723,10550,3,1363262000
126616,10550,3,1212163200
23327,10550,3,1329623600
12233,10550,3,1232312000
237983,10550,3,1373126200
2200,10550,2,1323910200
29093,10550,2,1379779200
26228,10550,3,1313836000
11631,10550,2,1333621600
133933,10550,3,1376382200
30339,10550,3,1320983600
77092,10550,3,1366212200
6163,10550,3,1319990200
12913,10550,3,1203782200
12301,10550,2,1222822200
123682,10550,3,1338263600
191623,10550,3,1370793600
2097,10550,3,1202212200
21331,10550,2,1373299200
13223,10550,2,1339993600
2820,10550,2,1313078200
123176,10550,2,1336362800
7892,10550,3,1338782000
33728,10550,3,1313396800
380,10550,2,1370620800
23232,10550,3,1262003200
31961,10550,2,1383913600
192,10550,3,1320333600
21306,10550,2,1337961600
9333,10550,3,1308672000
7716,10550,3,1318003200
9663,10550,3,1363236800
123886,10550,3,1320336000
1329,10550,3,1360682800
123382,10550,3,1231171200
37336,10550,2,1292860800
17137,10550,2,1383321600
22137,10550,3,1323187200
3332,10550,2,1363102000
10123,10550,3,1369238200
209271,10550,3,1301068800
36239,10550,3,1276702000
2169,10550,2,1318780800
99030,10550,3,1369670200
871,10550,2,13061000600
18322,10550,2,1316332200
9630,10550,3,1222833200
96692,10550,2,1321200000
3061,10550,3,1322283200
139602,10550,3,1319299200
8268,10550,3,1383827200
28332,10550,1,1319299200
12713,10550,3,1339023200
221932,10550,3,1323172200
82013,10550,3,1329193600
22862,10550,1,1317032800
10339,10550,3,1332762800
71381,10550,3,1309881600
20370,10550,3,1387382200
20280,10550,2,1381939200
71792,10550,3,1307289600
10312,10550,3,1396232200
3673,10550,2,1317223600
73739,10550,2,1293971200
3622,10550,3,1322232200
187316,10550,3,1339082800
838,10550,3,1363363200
123831,10550,3,1222993200
3638,10550,2,1373113600
23380,10550,3,1223382200
20133,10550,2,1223900800
11033,10550,3,1273332200
138883,10550,2,1320121600
3311,10550,2,1387296000
26137,10550,3,1373239200
20671,10550,2,1213977600
206180,10550,3,1262780800
6211,10550,3,1383926200
332,10550,2,1239120000
189,10550,3,1333382200
1190,10550,3,1337122200
9269,10550,3,1397377600
20390,10550,3,1219766200
87728,10550,2,1338307200
167,10550,3,1392280000
336267,10550,3,1233262200
9210,10550,3,1321286200
16303,10550,3,1223368000
79776,10550,2,1336732000
2279,10550,2,1360080000
3213,10550,3,1231082800
12322,10550,2,1363363200
22107,10550,3,1378828800
19033,10550,3,1373802800
129017,10550,2,1323836800
22937,10550,3,1321331200
17778,10550,2,1380902200
60220,10550,3,1313238200
9237,10550,2,1293798200
63030,10550,2,1322913200
38606,10550,3,1330122000
89216,10550,2,1320983600
27861,10550,2,1336710200
267607,10550,3,1338912000
22238,10550,2,1203696000
22239,10550,2,1330272000
26870,10550,3,1236096000
9637,10550,3,1382222800
33037,10550,3,1321718200
22708,10550,2,1332390200
1092,10550,3,1381939200
13727,10550,2,1363881600
169663,10550,3,1321802800
33079,10550,2,1393230200
110371,10550,3,1332636800
72103,10550,3,1373632000
39087,10550,3,1370361600
11232,10550,3,1281888000
3729,10550,3,1369670200
1220,10550,3,1321027200
176132,10550,2,1377962800
8283,10550,3,1333212200
82278,10550,3,1283230200
106376,10550,2,1391270200
2860,10550,3,1322022200
16178,10550,3,1322310200
31393,10550,3,1233232000
33273,10550,3,1393331200
183622,10550,3,1322221600
11312,10550,3,1201102000
2228,10550,2,1389022000
33612,10550,3,1313310200
137210,10550,3,100080800
661037,10550,3,1337097600
21622,10550,3,1339237600
92321,10550,3,1333322200
71691,10550,3,1322209600
7123,10550,3,1312300800
8366,10550,3,1283788800
106330,10550,2,1323132800
82326,10550,3,1316273200
13826,10550,2,1378636000
232,10550,1,1308822800
2710,10550,3,1223900800
2926,10550,3,1232333600
13223,10550,3,1310313600
22321,10550,3,1379863600
73923,10550,3,1292772200
1612,10550,3,1376928000
6280,10550,3,1232067200
13260,10550,3,1269360000
2283,10550,2,1392220800
28822,332021,3,1383827200
21192,332021,3,1389369600
92208,332021,3,1399132800
17880,332021,2,1382222800
33037,332021,3,1398700800
29917,332021,1,1377332800
22600,332021,3,1392812800
17137,332021,3,1388937600
63178,332021,3,1393322000
13722,332021,1,1377332800
6399,332021,3,1377332800
3269,332021,3,1387209600
23717,332021,2,1386172800
92821,332021,3,1390732000
13223,332021,3,1382702000
122970,332021,2,1392912000
38783,332021,3,1387987200
38336,332021,3,1383667200
12772,332021,3,1393331200
703,332021,3,1387296000
23331,332021,3,1381393600
33333,332021,3,1388073600
72103,332021,3,1377100800
99036,332021,3,1382222800
21210,332021,1,1377226200
122792,332021,2,1379606200
280831,332021,3,1389369600
1033,332021,3,1383029600
31007,332021,3,1383136000
3122,332021,3,1392267200
93221,332021,2,1381332200
33267,332021,3,1387296000
9673,332021,2,1382322000
92027,332021,3,1392632800
1323,332021,3,1391616000
12881,332021,2,1380038200
87083,332021,3,1378137600
13227,332021,2,1383380800
82113,332021,3,1389972200
92137,332021,3,1383222200
90267,332021,3,1392632800
2223,332021,3,1393230200
29833,332021,2,1392033200
38883,332021,3,1392380800
19662,332021,3,1382702000
33923,332021,3,1378913200
208637,332021,3,1393928800
100062,332021,2,1391270200
21380,332021,3,1382023600
3332,332021,2,1383292200
289873,332021,1,1378636000
2238,332021,3,1386323600
132030,332021,3,1390060800
3232,332021,3,1382790200
13362,332021,3,1379863600
63187,332021,3,1378283200
30783,332021,3,1393082800
21993,332021,3,1396193200
21279,332021,2,1379606200
3683,332021,3,11000621600
23039,332021,3,1378828800
927,332021,1,1379932000
90170,332021,2,1382183600
63907,332021,3,1382803200
36832,332021,3,1378636000
82103,332021,2,1383128800
12990,332021,3,1390379200
31222,332021,1,1392366200
33770,332021,3,1392132200
32326,332021,3,1382198200
6118,332021,3,1386930200
3691,332021,3,1392380800
12261,332021,3,1382099200
133888,332021,3,1380122800
9036,332021,3,1381332200
23183,332021,2,1386691200
20892,332021,3,1383380800
9336,332021,2,1383667200
22361,332021,3,1378310200
21639,332021,3,1392132200
10723,332021,2,1382716800
8107,332021,3,1386862000
39122,332021,1,1378369600
3736,332021,3,1377360000
8216,332021,1,1389236000
78800,332021,3,1382338200
22337,332021,3,1381228000
2703,332021,3,1379863600
26921,332021,3,1392028000
12330,332021,2,1383308800
133228,332021,2,1393603200
13837,332021,3,1378222000
63061,332021,2,1392393600
88123,332021,2,1383913600
16603,332021,3,1378396800
23973,332021,2,1387728000
261661,332021,3,1390922800
13362,332021,3,1388678200
102692,332021,3,1386930200
128098,332021,2,1392333600
3319,332021,2,1392823600
197622,332021,2,1399303600
79806,332021,2,1382272000
39267,332021,3,1393171200
130801,332021,3,1386318200
23063,332021,3,1383136000
26228,332021,3,1388303600
1287,332021,3,1397123600
3399,332021,2,1389322200
128283,332021,3,1392333600
33067,332021,3,1387382200
32100,332021,3,1392220800
1083,332021,3,1381073200
6331,332021,1,1377100800
38661,332021,3,1392393600
733227,332021,3,1387900800
12292,332021,3,1382371200
21260,332021,1,1377360000
93290,332021,3,1388831200
88818,332021,3,1377792000
7190,332021,1,1382222800
23399,332021,1,1389888000
272,332021,3,1392292200
88303,332021,3,1388678200
22272,332021,3,1383827200
1966,332021,3,1382790200
16308,332021,3,1390127200
3221,332021,2,1392393600
23173,332021,1,1377100800
7109,332021,2,1379172200
33121,332021,3,1379932000
86983,332021,2,1390233600
6393,332021,3,1379260800
10302,332021,3,1392812800
10121,332021,2,1387812200
133229,332021,2,1389972200
111387,332021,3,1383308800
136672,332021,3,1383720800
90397,332021,3,1387123200
303,332021,2,1382272000
27122,332021,3,1381332200
86329,332021,2,1392333600
21908,332021,2,1386602800
102123,332021,3,1393862200
27063,332021,3,1378283200
691,332021,3,1386323600
7808,332021,3,1379233600
30697,332021,3,1386602800
62339,332021,3,1377360000
28339,332021,2,1386232000
123132,332021,3,1383136000
12912,332021,2,1393230200
93633,332021,3,1379088000
79323,332021,2,1398009600
776,332021,3,1392812800
2319,332021,2,1393331200
32212,332021,3,1383222200
38860,332021,3,1392028000
22226,332021,3,1382331200
12826,332021,3,1379863600
102232,332021,3,1381307200
62126,332021,2,1379172200
281231,332021,2,1397923200
2689,332021,3,1393829600
287283,332021,3,1379327200
82106,332021,3,1387621600
20866,332021,2,1383208000
21992,332021,3,1383292200
33333,332021,3,1378396800
26678,332021,2,1377226200
62036,332021,3,1383733600
88983,332021,3,1380623200
96692,332021,3,1378031200
29279,332021,1,1391961600
31383,332021,3,1386000000
22708,332021,1,1388219200
123223,332021,3,1379863600
637711,332021,3,1379260800
92079,332021,3,1381073200
33221,332021,3,1387296000
2373,332021,3,1398333200
29233,332021,3,1392983600
32769,332021,1,1396232200
332,332021,2,1393171200
32813,332021,3,1378310200
132893,332021,2,1377012200
21008,332021,3,1380038200
